Format Version,1.23,Take Name,Take 2019-05-30 01.08.46 PM_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-05-30 01.17.24.067 PM,Total Frames in Take,25912,Total Exported Frames,25912,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
293,2.441667,0.073272,0.862067,-0.470343,0.173922,35.393055,13.281404,490.240906
294,2.450000,0.106266,0.839968,-0.506115,0.164344,35.415501,12.791488,490.192902
295,2.458333,0.072634,0.855702,-0.479392,0.180779,36.034496,12.274863,489.929352
296,2.466667,0.080109,0.837542,-0.512166,0.172606,36.465992,12.113897,489.804016
297,2.475000,0.069871,0.839916,-0.511051,0.168778,36.419750,11.706141,489.911713
298,2.483333,0.095366,0.824908,-0.535930,0.152352,36.120171,11.278627,489.980255
299,2.491667,0.108033,0.837988,-0.507700,0.168360,36.729580,11.941144,489.901917
300,2.500000,0.142740,0.848442,-0.473109,0.189577,36.897564,12.382172,489.795441
301,2.508333,0.088499,0.843482,-0.501433,0.171086,36.620701,12.005223,490.745728
302,2.516667,0.102670,0.838848,-0.509123,0.163053,36.544209,12.226092,491.150330
303,2.525000,0.088306,0.844999,-0.498814,0.171357,37.172974,12.826021,491.469177
304,2.533333,0.094132,0.855605,-0.479825,0.169848,37.401192,13.334153,491.894379
305,2.541667,0.095672,0.862322,-0.467623,0.169045,37.615551,13.746032,492.312103
306,2.550000,0.104763,0.864313,-0.458799,0.177460,37.771553,14.124450,492.816437
307,2.558333,0.104016,0.868821,-0.450267,0.177738,37.966476,14.442153,493.160248
308,2.566667,0.103065,0.875977,-0.433475,0.184774,38.174160,14.686753,493.336975
309,2.575000,0.111524,0.878457,-0.429242,0.177839,38.213631,14.825225,493.463898
310,2.583333,0.109154,0.881160,-0.421663,0.183962,38.677017,14.819256,493.399719
311,2.591667,0.127769,0.878411,-0.427057,0.172313,38.907684,14.871465,493.304199
312,2.600000,0.121400,0.884188,-0.423544,0.155189,39.237766,15.052620,493.108276
313,2.608333,0.148259,0.871039,-0.449784,0.130405,38.967197,14.768916,493.221527
314,2.616667,0.149257,0.894175,-0.404088,0.122014,39.058407,14.887839,492.732422
315,2.625000,0.153973,0.896029,-0.402142,0.108195,38.853504,15.186903,492.672485
316,2.633333,0.149950,0.902292,-0.393597,0.092013,38.543976,15.499730,492.457489
317,2.641667,0.147224,0.908339,-0.384585,0.073077,38.236103,15.750053,492.247925
318,2.650000,0.144917,0.910709,-0.382803,0.055414,37.851227,16.111078,491.943726
319,2.658333,0.160288,0.910416,-0.379248,0.040271,37.275932,16.315123,491.626343
320,2.666667,0.146640,0.921786,-0.358358,0.019660,36.712025,16.525011,491.082672
321,2.675000,0.154678,0.923181,-0.351866,0.001443,36.154518,16.725674,490.597351
322,2.683333,0.145867,0.923721,-0.353732,-0.018354,35.954296,16.961891,490.078156
323,2.691667,0.165780,0.925468,-0.338772,-0.035494,35.194103,17.048943,489.403442
324,2.700000,0.159433,0.926476,-0.337479,-0.048278,34.618858,17.024435,488.690430
325,2.708333,0.136354,0.927325,-0.342677,-0.063620,34.156437,16.964540,487.945801
326,2.716667,0.139860,0.925526,-0.340215,-0.089966,33.250481,17.122211,487.211853
327,2.725000,0.126890,0.928173,-0.337685,-0.091443,32.527630,16.979065,486.361877
328,2.733333,0.116621,0.925152,-0.352816,-0.077554,32.132843,16.673981,485.509064
329,2.741667,0.095736,0.923490,-0.358152,-0.098629,31.168922,16.540691,484.488342
330,2.750000,0.101523,0.924374,-0.354868,-0.096412,30.510607,16.378788,483.611359
331,2.758333,,,,,,,
332,2.766667,0.098255,0.917724,-0.364578,-0.123334,29.161757,16.363123,482.137054
333,2.775000,0.099290,0.913035,-0.375611,-0.124198,28.501356,16.405510,481.693787
334,2.783333,0.087282,0.916276,-0.365428,-0.138860,27.782089,16.685877,481.209564
335,2.791667,0.079684,0.920795,-0.345375,-0.162798,26.786598,17.125040,480.697144
336,2.800000,0.075187,0.921453,-0.339287,-0.173654,26.051266,17.422920,480.139862
337,2.808333,0.061451,0.919197,-0.338336,-0.191911,25.197918,17.654905,479.416473
338,2.816667,0.068227,0.918295,-0.334408,-0.200625,24.486284,17.515450,478.586487
339,2.825000,0.065848,0.916152,-0.341256,-0.199684,23.803473,17.205030,477.557129
340,2.833333,0.072281,0.908905,-0.362339,-0.193333,23.222839,16.746136,476.339539
341,2.841667,0.065894,0.904732,-0.374667,-0.191682,22.543951,16.177080,475.115448
342,2.850000,0.055578,0.899278,-0.391723,-0.186450,21.814318,15.465787,473.744202
343,2.858333,0.052394,0.887556,-0.420821,-0.180025,21.294100,14.681816,472.689148
344,2.866667,0.049920,0.883275,-0.428693,-0.183182,20.553261,14.255662,471.912964
345,2.875000,0.051097,0.879581,-0.431651,-0.193402,19.781044,14.222588,471.530670
346,2.883333,0.044074,0.878443,-0.426187,-0.211567,19.058067,14.362536,471.381378
347,2.891667,0.039004,0.878115,-0.417103,-0.231122,18.343365,14.791742,471.428070
348,2.900000,0.035534,0.879565,-0.406441,-0.244762,17.686848,15.249623,471.480408
349,2.908333,0.031755,0.877820,-0.396342,-0.267089,16.994480,15.667123,471.522583
350,2.916667,0.025405,0.877510,-0.378749,-0.293052,16.390121,16.026295,471.298492
351,2.925000,0.034633,0.871518,-0.386528,-0.299755,15.838058,15.908109,471.066467
352,2.933333,0.037659,0.867262,-0.390131,-0.306978,15.255353,15.734133,470.696838
353,2.941667,0.038225,0.863928,-0.394067,-0.311253,14.706999,15.424577,470.267395
354,2.950000,0.035968,0.858791,-0.400027,-0.318061,14.229180,15.143996,470.024475
355,2.958333,0.033947,0.853144,-0.402963,-0.329567,13.682243,14.966640,469.955383
356,2.966667,0.039372,0.848554,-0.398838,-0.345449,13.223701,15.030525,470.064728
357,2.975000,0.036745,0.843290,-0.396336,-0.361150,12.817361,15.124765,470.271484
358,2.983333,0.038962,0.841077,-0.380907,-0.382074,12.304427,15.525386,470.475403
359,2.991667,0.040008,0.837470,-0.376825,-0.393759,11.893619,15.705329,470.659790
360,3.000000,0.031521,0.832726,-0.375040,-0.406103,11.446862,15.775713,470.718994
361,3.008333,0.039008,0.828551,-0.376114,-0.412941,11.071963,15.755979,470.660767
362,3.016667,0.040254,0.823740,-0.377511,-0.421091,10.575676,15.616160,470.449493
363,3.025000,0.041739,0.820641,-0.373729,-0.430271,10.037198,15.416068,470.076843
364,3.033333,0.039602,0.815813,-0.390292,-0.424916,9.566929,14.939688,469.621979
365,3.041667,0.037326,0.810630,-0.402115,-0.424016,9.013252,14.472632,469.243042
366,3.050000,0.038770,0.809122,-0.403411,-0.425532,8.456773,14.293996,468.924561
367,3.058333,0.029798,0.805741,-0.404980,-0.431143,7.965485,14.239415,468.839508
368,3.066667,0.025304,0.810220,-0.400138,-0.427542,7.659973,14.388244,469.050018
369,3.075000,0.025377,0.807972,-0.399137,-0.432697,7.278763,14.827246,469.333069
370,3.083333,0.023547,0.812731,-0.388586,-0.433490,7.008808,15.309318,469.696198
371,3.091667,0.019980,0.816327,-0.376214,-0.437806,6.689796,15.751405,469.877625
372,3.100000,0.003864,0.821652,-0.364498,-0.438195,6.396504,16.012352,469.883911
373,3.108333,-0.000590,0.822483,-0.365146,-0.436107,6.157034,16.047874,469.652039
374,3.116667,-0.003098,0.825062,-0.363898,-0.432253,5.726632,15.932963,469.195374
375,3.125000,-0.002457,0.824609,-0.356517,-0.439214,5.186500,15.743138,468.462555
376,3.133333,-0.000180,0.816607,-0.390028,-0.425476,4.977778,15.004854,467.724854
377,3.141667,0.002608,0.812340,-0.404180,-0.420399,4.753672,14.409123,467.010559
378,3.150000,-0.000049,0.811446,-0.411128,-0.415365,4.784147,14.090703,466.506042
379,3.158333,0.001275,0.817407,-0.411529,-0.403099,5.134467,14.006175,466.260956
380,3.166667,-0.002167,0.822902,-0.412761,-0.390456,5.595911,14.141351,466.191284
381,3.175000,0.001616,0.832200,-0.402603,-0.381249,5.986351,14.633788,466.141571
382,3.183333,-0.000612,0.843610,-0.392512,-0.366409,6.451448,15.060478,466.057251
383,3.191667,0.000439,0.852055,-0.385147,-0.354491,6.843982,15.351291,465.860229
384,3.200000,-0.001138,0.854627,-0.383805,-0.349722,7.033536,15.397650,465.372192
385,3.208333,0.000692,0.853255,-0.392463,-0.343406,7.176666,15.054917,464.695068
386,3.216667,0.012675,0.846924,-0.409148,-0.339348,7.163841,14.532789,463.954987
387,3.225000,-0.004831,0.837333,-0.427779,-0.340374,7.221805,13.903581,463.257874
388,3.233333,0.016032,0.833198,-0.433952,-0.342358,7.322838,13.438148,462.839325
389,3.241667,0.019664,0.835064,-0.431389,-0.340859,7.479675,13.548846,462.747528
390,3.250000,0.020524,0.839168,-0.421371,-0.343254,7.592128,14.055443,462.994751
391,3.258333,0.017115,0.848540,-0.400772,-0.345063,7.592118,14.914404,463.396851
392,3.266667,0.010726,0.856319,-0.382083,-0.347297,7.487943,15.833359,463.835571
393,3.275000,0.009458,0.863998,-0.360779,-0.351079,7.276077,16.632301,464.169067
394,3.283333,0.003296,0.868795,-0.343087,-0.357037,6.893362,17.226955,464.340698
395,3.291667,-0.005085,0.873212,-0.330589,-0.358031,6.335214,17.548552,464.273346
396,3.300000,-0.015660,0.876317,-0.322570,-0.357452,5.694101,17.567625,463.877167
397,3.308333,-0.019335,0.874628,-0.330656,-0.354004,4.946657,17.248623,463.213501
398,3.316667,-0.020814,0.871155,-0.344034,-0.349709,4.131558,16.681324,462.370483
399,3.325000,-0.032706,0.861725,-0.364630,-0.351291,3.305716,16.080969,461.482849
400,3.333333,-0.034807,0.853405,-0.381079,-0.353931,2.739571,15.538102,460.861572
401,3.341667,-0.032679,0.850971,-0.382849,-0.358059,2.361461,15.313634,460.578430
402,3.350000,-0.022659,0.851621,-0.378095,-0.362315,2.183182,15.457948,460.669525
403,3.358333,-0.019615,0.854853,-0.366392,-0.366877,2.207603,15.924366,460.875122
404,3.366667,-0.020790,0.860348,-0.346589,-0.373155,2.231732,16.603788,461.165802
405,3.375000,-0.014764,0.866788,-0.324977,-0.377955,2.171938,17.231321,461.416199
406,3.383333,-0.014297,0.872273,-0.310523,-0.377505,1.987777,17.767694,461.447723
407,3.391667,-0.012483,0.877451,-0.296921,-0.376512,1.574636,18.044788,461.160797
408,3.400000,-0.017027,0.878260,-0.299722,-0.372204,0.949453,18.078211,460.513214
409,3.408333,-0.018042,0.877574,-0.307306,-0.367561,0.111766,17.848064,459.579987
410,3.416667,-0.025566,0.872863,-0.321110,-0.366530,-0.849886,17.433264,458.567383
411,3.425000,-0.027777,0.865027,-0.337371,-0.370320,-1.748167,16.922483,457.733826
412,3.433333,-0.035350,0.855542,-0.351398,-0.378573,-2.518740,16.540007,457.185852
413,3.441667,-0.039322,0.851781,-0.358294,-0.380195,-3.116777,16.322632,457.008118
414,3.450000,-0.040068,0.854145,-0.353011,-0.379755,-3.399295,16.366760,457.230774
415,3.458333,-0.043732,0.860789,-0.339558,-0.376603,-3.450921,16.616392,457.632080
416,3.466667,-0.049097,0.866450,-0.326789,-0.374250,-3.392132,16.962824,458.009186
417,3.475000,-0.051349,0.874332,-0.316271,-0.364526,-3.228689,17.343887,458.181244
418,3.483333,-0.049861,0.878455,-0.314953,-0.355858,-3.169691,17.627632,458.056549
419,3.491667,-0.060741,0.880143,-0.321178,-0.344243,-3.177296,17.568483,457.571899
420,3.500000,-0.056767,0.879479,-0.329161,-0.339039,-3.352215,17.428375,456.864319
421,3.508333,-0.057651,0.875964,-0.340792,-0.336489,-3.548058,17.020903,456.043335
422,3.516667,-0.058969,0.869446,-0.359705,-0.333464,-3.607316,16.490885,455.306580
423,3.525000,-0.060530,0.864184,-0.374040,-0.331083,-3.542644,16.135015,454.797424
424,3.533333,-0.063859,0.863140,-0.382396,-0.323552,-3.098359,15.890778,454.635193
425,3.541667,-0.054187,0.869175,-0.374358,-0.318520,-2.682116,16.268562,454.815002
426,3.550000,-0.054249,0.876600,-0.364773,-0.309145,-2.128134,16.703936,455.116882
427,3.558333,-0.056617,0.884578,-0.356152,-0.295758,-1.589367,17.107792,455.387024
428,3.566667,-0.053057,0.891769,-0.347706,-0.284663,-1.166782,17.559471,455.412811
429,3.575000,-0.055550,0.895625,-0.346064,-0.273878,-0.830639,17.669777,455.083221
430,3.583333,-0.061751,0.895047,-0.353707,-0.264518,-0.571051,17.413803,454.404449
431,3.591667,-0.051228,0.892309,-0.364568,-0.261246,-0.466105,17.047338,453.506744
432,3.600000,-0.050947,0.885160,-0.382564,-0.259886,-0.306814,16.337353,452.512695
433,3.608333,-0.046462,0.875391,-0.402230,-0.264090,-0.106886,15.459501,451.737488
434,3.616667,-0.034114,0.868954,-0.413734,-0.269407,0.172211,15.007919,451.377014
435,3.625000,-0.030504,0.867416,-0.413277,-0.275429,0.397695,15.022866,451.395569
436,3.633333,-0.034434,0.870881,-0.407599,-0.272477,0.906690,15.183158,451.860138
437,3.641667,-0.032639,0.879215,-0.389836,-0.271925,1.298813,15.921040,452.553467
438,3.650000,-0.046344,0.889595,-0.368213,-0.266256,1.687593,16.702579,453.275818
439,3.658333,-0.038711,0.902160,-0.343916,-0.257550,1.971414,17.696632,453.941345
440,3.666667,-0.051440,0.907853,-0.329897,-0.253625,2.219992,18.301701,454.367004
441,3.675000,-0.059097,0.910856,-0.322726,-0.250392,2.297349,18.725506,454.404266
442,3.683333,-0.058244,0.911777,-0.319535,-0.251332,2.233408,18.853531,453.978058
443,3.691667,-0.056337,0.909386,-0.327596,-0.250048,2.081553,18.620808,453.233063
444,3.700000,-0.053757,0.904167,-0.340328,-0.252525,1.905257,18.091642,452.322327
445,3.708333,-0.054684,0.895501,-0.358124,-0.258525,1.754054,17.396664,451.532837
446,3.716667,-0.052472,0.890031,-0.371986,-0.258298,1.633379,16.811213,450.907379
447,3.725000,-0.062719,0.881910,-0.387736,-0.260696,1.600730,16.224201,450.767853
448,3.733333,-0.063849,0.882110,-0.388555,-0.258515,1.640139,16.139027,450.876526
449,3.741667,-0.060385,0.887452,-0.382700,-0.249646,1.798870,16.423407,451.069550
450,3.750000,-0.077693,0.887368,-0.387923,-0.236766,2.148446,16.518555,451.316833
451,3.758333,-0.065813,0.896151,-0.373772,-0.229949,2.300523,16.937847,451.225128
452,3.766667,-0.058558,0.901914,-0.365590,-0.222411,2.534557,17.094532,450.864929
453,3.775000,-0.067509,0.893971,-0.387056,-0.215512,2.914923,16.731464,450.291870
454,3.783333,-0.067917,0.894951,-0.392259,-0.201450,3.358122,16.416939,449.366577
455,3.791667,-0.066230,0.879979,-0.425670,-0.200139,3.628709,15.559732,448.646790
456,3.800000,-0.052459,0.876315,-0.434780,-0.200714,3.775016,14.861470,447.917328
457,3.808333,,,,,,,
458,3.816667,-0.031125,0.872946,-0.447510,-0.191653,4.473968,14.014257,447.427368
459,3.825000,-0.028923,0.869445,-0.453427,-0.193991,4.762379,14.022734,447.770447
460,3.833333,0.002578,0.859503,-0.478775,-0.178948,5.059634,14.599302,447.986023
461,3.841667,-0.019455,0.876563,-0.442900,-0.187347,5.112059,15.105486,448.607971
462,3.850000,-0.033495,0.881629,-0.432756,-0.185288,5.646577,15.324213,449.025299
463,3.858333,-0.030697,0.880326,-0.435447,-0.185661,5.932077,15.632171,449.344208
464,3.866667,-0.025622,0.887175,-0.424290,-0.179562,6.281118,15.940944,449.331146
465,3.875000,-0.013092,0.888406,-0.426308,-0.169777,6.638470,16.129810,449.309021
466,3.883333,-0.009099,0.889114,-0.429970,-0.156588,6.973633,16.016169,449.119751
467,3.891667,-0.009788,0.887710,-0.436475,-0.146170,7.366917,15.746885,448.874481
468,3.900000,-0.007211,0.882253,-0.447573,-0.145796,7.647727,15.508078,448.514709
469,3.908333,-0.012623,0.876800,-0.457919,-0.146190,8.075399,14.843345,448.509460
470,3.916667,-0.033877,0.860828,-0.482790,-0.157296,8.284337,14.699036,448.389832
471,3.925000,0.043976,0.876177,-0.460654,-0.134828,8.364155,14.826245,447.869385
472,3.933333,0.040366,0.868544,-0.471429,-0.147499,8.578492,14.682648,448.212189
473,3.941667,0.024548,0.878576,-0.448981,-0.160987,8.894143,14.542836,448.630524
474,3.950000,,,,,,,
475,3.958333,0.022544,0.877027,-0.445884,-0.177490,9.273067,14.937666,449.185852
476,3.966667,0.029140,0.878425,-0.439688,-0.184918,9.367514,15.145103,449.401154
477,3.975000,0.028087,0.876022,-0.443100,-0.188304,9.522335,15.194814,449.532562
478,3.983333,0.034163,0.877079,-0.439376,-0.191088,9.562452,15.244600,449.536469
479,3.991667,0.035316,0.872771,-0.446537,-0.193979,9.561422,15.078362,449.512299
480,4.000000,0.046693,0.876952,-0.439982,-0.187592,9.380672,14.871979,449.332520
481,4.008333,0.040895,0.871370,-0.452763,-0.184521,9.316862,14.655684,449.149567
482,4.016667,0.037097,0.868838,-0.460585,-0.177781,9.199572,14.343643,449.110504
483,4.025000,0.022211,0.867487,-0.467097,-0.169686,9.236193,14.107145,449.247406
484,4.033333,0.050723,0.865741,-0.476096,-0.145783,9.097692,14.532143,449.367004
485,4.041667,0.010832,0.872323,-0.467338,-0.143283,9.206264,14.726776,450.065430
486,4.050000,0.025829,0.888578,-0.440836,-0.124204,9.296454,15.442522,450.447906
487,4.058333,0.015828,0.893701,-0.430291,-0.126084,9.451219,15.981261,451.110992
488,4.066667,0.006771,0.901140,-0.415513,-0.123488,9.646598,16.589273,451.575562
489,4.075000,0.004639,0.907556,-0.403453,-0.116392,9.877211,16.984947,452.002625
490,4.083333,-0.001544,0.909582,-0.402435,-0.103457,10.107451,17.408747,452.360168
491,4.091667,-0.006362,0.912284,-0.400617,-0.084876,10.454643,17.622404,452.592224
492,4.100000,-0.014936,0.914619,-0.397886,-0.070256,10.873731,17.795164,452.722260
493,4.108333,-0.015330,0.917880,-0.392473,-0.056810,11.292601,17.890345,452.802002
494,4.116667,-0.011061,0.919571,-0.389822,-0.048028,11.862585,17.878000,452.805237
495,4.125000,-0.012980,0.920329,-0.389274,-0.035943,12.462448,17.763155,452.822723
496,4.133333,-0.008629,0.919841,-0.391330,-0.026073,12.986162,17.755266,452.869995
497,4.141667,-0.002962,0.920584,-0.389963,-0.021087,13.642900,17.618483,452.959778
498,4.150000,0.001935,0.920526,-0.390600,-0.007734,14.320758,17.581970,453.128235
499,4.158333,0.006862,0.922731,-0.385369,0.003385,14.966284,17.534180,453.345642
500,4.166667,0.010599,0.921578,-0.388004,0.005841,15.617484,17.501373,453.491638
501,4.175000,0.015516,0.921814,-0.387018,0.015321,16.277430,17.371534,453.532166
502,4.183333,0.027435,0.922862,-0.383277,0.025925,16.938133,17.116261,453.387115
503,4.191667,0.031831,0.917845,-0.394482,0.030519,17.693296,16.677204,453.048706
504,4.200000,0.038972,0.921456,-0.385105,0.033081,18.258148,16.196131,452.622131
505,4.208333,0.037760,0.910627,-0.409595,0.039550,19.156193,15.472287,452.207275
506,4.216667,0.058024,0.907673,-0.412711,0.049316,19.529312,14.679387,451.941071
507,4.225000,0.041359,0.901518,-0.429684,0.030423,20.072086,14.408001,451.639496
508,4.233333,,,,,,,
509,4.241667,0.071634,0.901735,-0.425031,0.033033,20.560385,14.098279,452.057373
510,4.250000,0.065238,0.908908,-0.410207,0.036871,20.749609,14.457896,452.458710
511,4.258333,0.507448,-0.350623,-0.775550,0.134473,20.855350,14.743836,452.709534
512,4.266667,0.059608,0.914100,-0.398550,0.045008,21.204498,15.544389,453.353210
513,4.275000,0.061634,0.920129,-0.383643,0.048807,21.350523,15.978086,453.628906
514,4.283333,0.056418,0.922430,-0.378307,0.053139,21.571529,16.274733,453.728668
515,4.291667,0.059569,0.916706,-0.388443,0.072201,22.002695,15.980002,453.575653
516,4.300000,0.060705,0.916249,-0.388886,0.074639,22.644758,15.987476,453.296143
517,4.308333,0.080957,0.908101,-0.405479,0.066217,22.820333,15.441869,452.832703
518,4.316667,0.071287,0.913006,-0.399367,0.042932,22.856710,14.982456,452.347382
519,4.325000,0.074487,0.900953,-0.422089,0.067656,23.431238,14.235433,452.365692
520,4.333333,0.066058,0.899390,-0.426932,0.066808,23.773178,14.089876,452.491150
521,4.341667,0.065881,0.900040,-0.425973,0.064305,23.761637,14.251159,452.929199
522,4.350000,0.077297,0.904030,-0.412919,0.079074,23.709450,14.509639,453.522766
523,4.358333,0.075179,0.886518,-0.449814,0.078113,23.622719,14.792471,454.650360
524,4.366667,0.057981,0.916845,-0.385740,0.085073,23.824942,15.888655,454.944550
525,4.375000,0.044188,0.921745,-0.371170,0.103276,24.115952,16.628435,455.665497
526,4.383333,0.052255,0.928209,-0.350723,0.112652,24.042150,17.119919,456.163635
527,4.391667,0.044638,0.930643,-0.341340,0.124090,24.289381,17.533712,456.485413
528,4.400000,0.033209,0.929810,-0.342400,0.130819,24.606405,17.721577,456.602539
529,4.408333,0.042948,0.929308,-0.338557,0.141140,24.931313,17.681925,456.622742
530,4.416667,0.036711,0.927595,-0.345368,0.137626,25.343138,17.538340,456.425629
531,4.425000,0.042370,0.926350,-0.349462,0.134003,25.751041,17.301147,456.275238
532,4.433333,0.037508,0.923408,-0.360084,0.127476,26.107355,17.182604,456.146667
533,4.441667,0.038741,0.922386,-0.361723,0.129846,26.345882,17.115820,456.222046
534,4.450000,0.028511,0.919272,-0.368646,0.135005,26.402712,17.103811,456.399048
535,4.458333,0.036224,0.922461,-0.357371,0.141561,26.340452,17.178520,456.535095
536,4.466667,0.024854,0.921928,-0.358592,0.144374,26.394579,17.277370,456.654083
537,4.475000,0.029655,0.922224,-0.354369,0.151810,26.554770,17.211290,456.675446
538,4.483333,0.028971,0.922098,-0.352100,0.157867,26.935568,17.055134,456.512299
539,4.491667,0.026023,0.919091,-0.360151,0.157752,27.500692,16.756702,456.201324
540,4.500000,0.036855,0.913470,-0.374425,0.154984,28.015045,16.200361,455.841583
541,4.508333,0.042377,0.909061,-0.384259,0.155427,28.636889,15.627493,455.472565
542,4.516667,0.046319,0.906751,-0.388190,0.158005,29.301468,15.108135,455.180450
543,4.525000,0.061060,0.903333,-0.400046,0.142215,29.654497,14.794038,455.110260
544,4.533333,0.051092,0.903722,-0.401421,0.139777,30.156216,14.669318,455.155365
545,4.541667,0.059496,0.903048,-0.401925,0.139356,30.270573,14.724427,455.435455
546,4.550000,0.051425,0.908107,-0.391968,0.138050,30.384762,15.230237,455.961548
547,4.558333,0.057233,0.916525,-0.370574,0.139219,30.244144,15.762022,456.558990
548,4.566667,0.042171,0.922441,-0.359243,0.135161,30.265640,16.434067,457.157196
549,4.575000,0.047783,0.929482,-0.338459,0.138655,30.271086,17.027176,457.686432
550,4.583333,0.042938,0.934079,-0.325247,0.140949,30.449434,17.372040,458.011444
551,4.591667,0.046229,0.936925,-0.315933,0.142198,30.759399,17.519176,458.139740
552,4.600000,0.047328,0.936824,-0.318005,0.137815,31.274330,17.409910,457.885559
553,4.608333,0.053020,0.935536,-0.322419,0.134188,31.903660,17.078993,457.533447
554,4.616667,0.064019,0.931770,-0.334568,0.125584,32.464565,16.527508,457.068695
555,4.625000,0.073917,0.928521,-0.344326,0.117577,32.938599,16.015724,456.678070
556,4.633333,0.089467,0.925968,-0.350279,0.109011,33.083717,15.674308,456.510590
557,4.641667,0.089152,0.925154,-0.354826,0.101197,33.049534,15.522127,456.573395
558,4.650000,0.080265,0.926773,-0.356093,0.088585,32.804535,15.800293,456.884491
559,4.658333,0.079354,0.931997,-0.342968,0.086353,32.245541,16.260857,457.416351
560,4.666667,0.065176,0.938614,-0.326451,0.090478,31.741571,16.915716,458.044495
561,4.675000,0.050111,0.943721,-0.313663,0.092166,31.278887,17.667793,458.715729
562,4.683333,0.044112,0.948365,-0.297195,0.101648,30.908722,18.326939,459.226227
563,4.691667,0.039376,0.950094,-0.291830,0.102986,30.818081,18.711729,459.409271
564,4.700000,0.037113,0.949679,-0.293535,0.102808,30.998484,18.879526,459.223846
565,4.708333,0.042883,0.948042,-0.299038,0.099770,31.310293,18.782852,458.735504
566,4.716667,0.052030,0.944711,-0.308510,0.098157,31.737453,18.458172,458.012299
567,4.725000,0.061044,0.939302,-0.324128,0.094480,32.165443,17.807888,457.152954
568,4.733333,0.069441,0.932643,-0.340868,0.095726,32.562233,17.099306,456.307983
569,4.741667,0.069827,0.923542,-0.365860,0.091326,32.842388,16.407560,455.489197
